Date,Rented Bike Count,Hour,Temperature(Celsius),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Celsius),Solar Radiation (MJ/m2),Rainfall(mm),Seasons,Holiday,Functioning Day
17,256,16,-2.7,31,2.3,2000,-17.5,0.54,0,3,0,1
17,266,17,-3.8,35,2.4,2000,-17,0.17,0,3,0,1
17,204,18,-4.7,37,1.8,2000,-17.2,0.01,0,3,0,1
17,157,19,-5.6,39,1.1,2000,-17.3,0,0,3,0,1
17,166,20,-6,42,0.8,2000,-16.8,0,0,3,0,1
17,168,21,-6.5,45,0.7,2000,-16.4,0,0,3,0,1
17,172,22,-6.6,50,0.6,1990,-15.3,0,0,3,0,1
17,138,23,-6.9,53,0.7,2000,-14.8,0,0,3,0,1
18,151,0,-5.9,50,0.6,2000,-14.6,0,0,3,0,1
18,97,1,-5.3,48,0.4,1664,-14.6,0,0,3,0,1
18,38,2,-5,65,0.4,990,-10.5,0,0,3,0,1
18,32,3,-5.3,76,1,767,-8.8,0,0.3,3,0,1
18,29,4,-5.4,81,0.7,270,-8.1,0,0,3,0,1
18,27,5,-5.3,81,0.9,923,-8,0,0,3,0,1
18,45,6,-5.2,85,0.9,271,-7.3,0,0.4,3,0,1
18,96,7,-5,85,0.7,186,-7.1,0,0,3,0,1
18,146,8,-4.6,86,1.2,508,-6.5,0,0,3,0,1
18,52,9,-4.3,89,1,59,-5.8,0,1.6,3,0,1
18,36,10,-3.7,87,1,541,-5.5,0.03,0,3,0,1
18,44,11,-2.9,85,1.2,243,-5,0.06,0,3,0,1
18,62,12,-1.8,83,1.2,351,-4.3,0.09,1.1,3,0,1
18,76,13,-0.9,84,1.2,333,-3.2,0.09,0,3,0,1
18,116,14,0.5,76,0.9,364,-3.2,0.17,0,3,0,1
18,137,15,1.6,73,0.9,421,-2.7,0.6,0,3,0,1
18,181,16,1.8,76,0.8,410,-1.9,0.47,0,3,0,1
18,175,17,0.4,84,0.8,317,-1.9,0.15,0,3,0,1
18,281,18,0,88,0.6,277,-1.7,0,0,3,0,1
18,198,19,1.3,65,1.1,1122,-4.5,0,0,3,0,1
18,165,20,3.3,65,3.2,1172,-2.6,0,0,3,0,1
18,148,21,2.8,73,2.4,831,-1.5,0,0,3,0,1
18,160,22,1.5,82,2.4,537,-1.2,0,0,3,0,1
18,128,23,0.1,81,2.9,551,-2.7,0,0,3,0,1
19,122,0,-1,73,2.3,881,-5.2,0,0,3,0,1
19,122,1,-2,72,0.8,979,-6.3,0,0,3,0,1
19,93,2,-2.7,72,0.9,990,-7,0,0,3,0,1
19,55,3,-2.8,58,1.6,1315,-9.9,0,0,3,0,1
19,39,4,-2.9,59,1.8,1286,-9.8,0,0,3,0,1
19,55,5,-3.9,66,0.7,1209,-9.3,0,0,3,0,1
19,78,6,-4.3,70,1.6,1169,-8.9,0,0,3,0,1
19,165,7,-4.4,64,2.8,1367,-10.1,0,0,3,0,1
19,390,8,-5.2,58,2.2,1594,-12.1,0,0,3,0,1
19,199,9,-5.3,48,2.6,1810,-14.6,0.18,0,3,0,1
19,151,10,-4.6,41,2.8,1815,-15.8,0.57,0,3,0,1
19,174,11,-3.5,35,2.2,1742,-16.7,0.87,0,3,0,1
19,191,12,-2.5,31,2.6,1778,-17.3,1.08,0,3,0,1
19,189,13,-2.2,25,3.2,1970,-19.6,1.17,0,3,0,1
19,178,14,-2.2,23,3.7,1971,-20.5,1.09,0,3,0,1
19,195,15,-1.3,26,3,2000,-18.3,0.91,0,3,0,1
19,211,16,-1.8,31,3.1,1993,-16.7,0.56,0,3,0,1
19,256,17,-2.7,35,1.8,2000,-16,0.18,0,3,0,1
19,384,18,-3.8,42,3.3,2000,-14.8,0,0,3,0,1
19,276,19,-4.5,51,2,2000,-13.1,0,0,3,0,1
19,225,20,-4.9,55,2,2000,-12.5,0,0,3,0,1
19,224,21,-5,57,1.9,2000,-12.2,0,0,3,0,1
19,213,22,-5.5,56,1.5,2000,-12.9,0,0,3,0,1
19,149,23,-5.8,57,1.7,2000,-12.9,0,0,3,0,1
20,142,0,-6.5,63,1.5,1666,-12.3,0,0,3,0,1
20,172,1,-7.3,67,1.1,1593,-12.3,0,0,3,0,1
20,108,2,-7.8,68,0.9,1642,-12.6,0,0,3,0,1
20,71,3,-8.1,70,1.3,1557,-12.6,0,0,3,0,1
20,38,4,-8.5,73,1,1723,-12.4,0,0,3,0,1
20,56,5,-8.3,67,0.9,1566,-13.3,0,0,3,0,1
20,97,6,-8.2,66,0.9,1718,-13.4,0,0,3,0,1
20,213,7,-8.1,67,0.9,1737,-13.1,0,0,3,0,1
20,466,8,-7.8,65,1.1,1738,-13.2,0,0,3,0,1
20,239,9,-6.7,62,1.1,1749,-12.7,0.09,0,3,0,1
20,162,10,-5.4,56,1.1,1751,-12.8,0.28,0,3,0,1
20,204,11,-4.2,51,1.1,1772,-12.8,0.4,0,3,0,1
20,209,12,-3.2,49,1.3,1723,-12.4,0.53,0,3,0,1
20,228,13,-1.3,43,1,1777,-12.3,0.8,0,3,0,1
20,243,14,-0.5,44,1,1793,-11.2,0.71,0,3,0,1
20,240,15,-0.2,45,1,1852,-10.7,0.41,0,3,0,1
20,225,16,-0.5,48,1.1,1722,-10.1,0.12,0,3,0,1
20,237,17,-0.9,70,1.1,299,-5.6,0.02,0,3,0,1
20,329,18,-1.4,79,1.6,702,-4.5,0,0.1,3,0,1
20,190,19,-1.5,81,1.8,751,-4.3,0,0,3,0,1
20,165,20,-1.9,86,0.9,700,-3.9,0,0,3,0,1
20,197,21,-2,83,1.2,904,-4.5,0,0.1,3,0,1
20,184,22,-1.6,82,0.4,929,-4.2,0,0,3,0,1
20,153,23,-1.1,87,1.4,349,-2.9,0,0,3,0,1
21,166,0,-1.3,90,2,259,-2.7,0,0,3,0,1
21,189,1,-1.8,90,1.6,263,-3.2,0,0,3,0,1
21,132,2,-2.2,88,1.4,348,-3.9,0,0,3,0,1
21,79,3,-2.9,89,1.3,288,-4.4,0,0,3,0,1
21,58,4,-3.6,91,1.2,241,-4.8,0,0,3,0,1
21,49,5,-4.3,91,1.5,233,-5.5,0,0,3,0,1
21,84,6,-4.8,91,1.1,266,-6,0,0,3,0,1
21,178,7,-5.3,90,1.1,311,-6.6,0,0,3,0,1
21,423,8,-5.6,89,0.9,371,-7.1,0,0,3,0,1
21,265,9,-5.3,88,0.4,463,-6.9,0.21,0,3,0,1
21,169,10,-3,71,0.7,608,-7.5,0.67,0,3,0,1
21,243,11,-0.7,62,0.7,519,-7,0.77,0,3,0,1
21,290,12,1.9,40,2,1835,-10.3,1.04,0,3,0,1
21,285,13,3.2,42,1.8,1349,-8.5,1.08,0,3,0,1
21,255,14,4.3,47,2.3,953,-6,0.96,0,3,0,1
21,316,15,4.4,46,1.4,1113,-6.2,0.78,0,3,0,1
21,301,16,4.1,51,1.8,1112,-5.1,0.48,0,3,0,1
21,366,17,2.9,60,1.3,1193,-4.1,0.16,0,3,0,1
21,531,18,1.7,64,1.3,1140,-4.3,0,0,3,0,1
21,355,19,0.8,71,0.9,923,-3.8,0,0,3,0,1
21,288,20,0.2,72,0.7,990,-4.2,0,0,3,0,1
21,248,21,-0.4,74,0.6,1065,-4.4,0,0,3,0,1
21,252,22,-1.1,78,0.6,865,-4.4,0,0,3,0,1
21,212,23,-1.5,79,0.6,821,-4.6,0,0,3,0,1
22,196,0,-1.7,79,0.5,794,-4.8,0,0,3,1,1
22,250,1,-1.6,79,0.6,784,-4.7,0,0,3,1,1
22,161,2,-1.1,79,0.7,736,-4.2,0,0,3,1,1
22,99,3,-0.6,76,0.5,789,-4.3,0,0,3,1,1
22,64,4,-0.3,76,0.9,760,-4,0,0,3,1,1
22,76,5,-0.2,73,0.8,880,-4.4,0,0,3,1,1
22,114,6,-0.1,71,0.8,895,-4.7,0,0,3,1,1
22,283,7,-0.3,72,0.7,919,-4.7,0,0,3,1,1
22,544,8,-0.4,69,0.5,904,-5.4,0,0,3,1,1
22,298,9,0.3,67,0.7,897,-5.1,0.03,0,3,1,1
22,248,10,1.4,64,1,897,-4.6,0.25,0,3,1,1
22,278,11,3.1,57,0.8,804,-4.6,0.63,0,3,1,1
22,301,12,4.5,56,0.8,836,-3.5,0.71,0,3,1,1
22,320,13,5.4,55,1.2,820,-2.9,0.66,0,3,1,1
22,326,14,5.9,55,0.6,779,-2.4,0.48,0,3,1,1
22,386,15,6.5,55,0.9,801,-1.9,0.38,0,3,1,1
22,416,16,6,58,0.7,732,-1.6,0.19,0,3,1,1
22,477,17,5.4,61,1.3,691,-1.5,0.08,0,3,1,1
22,671,18,4.9,63,0.6,677,-1.5,0,0,3,1,1
22,481,19,5.2,64,0.7,691,-1,0,0,3,1,1
22,323,20,5.9,67,1.3,779,0.2,0,0,3,1,1
22,309,21,6.1,70,2.2,763,1,0,0,3,1,1
22,314,22,6.1,70,2.7,806,1,0,0,3,1,1
22,249,23,5.8,74,2.5,832,1.5,0,0,3,1,1
23,282,0,5.8,75,1.9,788,1.7,0,0,3,0,1
23,337,1,5.7,75,1.7,706,1.6,0,0,3,0,1
23,312,2,5.6,76,1.6,641,1.6,0,0,3,0,1
23,230,3,5.4,77,1.6,583,1.6,0,0,3,0,1
23,120,4,5.3,79,0.9,506,1.9,0,0,3,0,1
23,59,5,5,81,1.2,425,2,0,0,3,0,1
23,63,6,5.1,81,1.3,375,2.1,0,0,3,0,1
23,99,7,5.1,82,0.7,334,2.2,0,0,3,0,1
23,188,8,5.1,83,0.9,297,2.4,0,0,3,0,1
23,239,9,5.2,84,0.7,226,2.7,0.03,0,3,0,1
23,235,10,5.4,82,1.2,215,2.5,0.13,0,3,0,1
23,282,11,5.7,81,1.1,192,2.6,0.18,0,3,0,1
23,325,12,7,72,1.9,246,2.2,0.64,0,3,0,1
23,423,13,7.7,68,1,249,2.1,0.58,0,3,0,1
23,405,14,8.6,63,1.6,263,1.9,0.72,0,3,0,1
23,443,15,8.6,64,1.5,269,2.1,0.57,0,3,0,1
23,473,16,8.2,64,1,281,1.7,0.32,0,3,0,1
23,453,17,7.7,67,0.9,264,1.9,0.11,0,3,0,1
23,340,18,6.6,73,0.4,229,2,0,0,3,0,1
23,260,19,6,76,1.1,219,2,0,0,3,0,1
23,258,20,5.9,75,1.5,222,1.7,0,0,3,0,1
23,279,21,5.6,77,0.9,212,1.8,0,0,3,0,1
23,282,22,5.3,79,0.6,200,1.9,0,0,3,0,1
23,237,23,5.5,80,0.6,185,2.3,0,0,3,0,1
24,266,0,5.6,78,0.6,196,2,0,0,3,1,1
24,251,1,5.6,78,0.5,197,2,0,0,3,1,1
24,196,2,5.4,80,0.9,190,2.2,0,0,3,1,1
24,149,3,5.2,82,0.8,190,2.3,0,0,3,1,1
24,79,4,5.2,82,0.7,189,2.3,0,0,3,1,1
24,44,5,5.1,82,0.6,185,2.2,0,0,3,1,1
24,12,6,4.9,84,1.3,159,2.4,0,0.1,3,1,1
24,3,7,4.7,89,1.1,100,3,0,0,3,1,1
24,4,8,4.6,91,1.7,95,3.2,0,0,3,1,1
24,3,9,4.6,94,0.9,90,3.7,0,6.4,3,1,1
24,4,10,4.8,96,0.6,87,4.2,0.04,0,3,1,1
24,9,11,4.6,95,0.8,156,3.8,0.05,0,3,1,1
24,4,12,4.1,91,0.8,404,2.7,0.07,9.5,3,1,1
24,7,13,3.7,90,0.7,744,2.2,0.15,0,3,1,1
24,28,14,3.3,90,2.5,561,1.8,0.19,0,3,1,1
24,38,15,2.9,90,2,380,1.4,0.08,3.5,3,1,1
24,54,16,2.3,91,3.3,270,0.9,0.07,0,3,1,1
24,104,17,2.2,86,2.6,605,0,0.04,0,3,1,1
24,128,18,1.9,82,4.3,699,-0.8,0.01,0.5,3,1,1
24,132,19,1.1,68,4.4,695,-4.1,0,0,3,1,1
24,116,20,0.6,67,3.3,506,-4.8,0,0,3,1,1
24,145,21,0.4,69,3.5,477,-4.6,0,0,3,1,1
24,110,22,0.2,69,2.7,565,-4.8,0,0,3,1,1
24,128,23,0,63,3.2,884,-6.2,0,0,3,1,1
25,160,0,-0.6,64,2.4,1010,-6.5,0,0,3,1,1
25,132,1,-1.2,57,4.3,1429,-8.6,0,0,3,1,1
25,115,2,-1.8,53,4.1,1825,-10.1,0,0,3,1,1
25,100,3,-2.3,52,3.4,1947,-10.8,0,0,3,1,1
25,72,4,-3,51,3.2,2000,-11.7,0,0,3,1,1
25,32,5,-3.7,51,2.6,2000,-12.3,0,0,3,1,1
25,59,6,-4.1,50,3,2000,-13,0,0,3,1,1
25,61,7,-4.6,46,2.8,2000,-14.4,0,0,3,1,1
25,94,8,-4.9,44,3,2000,-15.3,0,0,3,1,1
25,107,9,-4.6,40,3.5,2000,-16.1,0.18,0,3,1,1
25,133,10,-3.7,35,3.7,1937,-16.9,0.57,0,3,1,1
25,179,11,-2.8,35,2.9,1984,-16.1,0.87,0,3,1,1
25,221,12,-1.6,33,2.5,1874,-15.8,1.18,0,3,1,1
25,244,13,-1.5,33,3.8,2000,-15.7,1.18,0,3,1,1
25,274,14,-0.4,31,2,2000,-15.5,1.1,0,3,1,1
25,319,15,0.4,28,2.5,2000,-16,0.9,0,3,1,1
25,272,16,0.4,27,2,2000,-16.4,0.58,0,3,1,1
25,260,17,-0.7,29,2,2000,-16.5,0.21,0,3,1,1
25,237,18,-1.6,33,2,2000,-15.8,0,0,3,1,1
25,184,19,-1.8,41,2.1,2000,-13.3,0,0,3,1,1
25,181,20,-2.1,49,1.7,2000,-11.4,0,0,3,1,1
25,185,21,-1.7,51,1.7,2000,-10.5,0,0,3,1,1
25,176,22,-1.3,53,1.7,2000,-9.6,0,0,3,1,1
25,169,23,-1,55,1.9,2000,-8.9,0,0,3,1,1
26,178,0,-1.4,58,1,1880,-8.6,0,0,3,0,1
26,127,1,-1.5,62,1.3,2000,-7.8,0,0,3,0,1
26,85,2,-2.1,69,1,1995,-7,0,0,3,0,1
26,72,3,-2.6,70,1,1992,-7.3,0,0,3,0,1
26,49,4,-2.6,72,1.4,1929,-6.9,0,0,3,0,1
26,65,5,-2.9,77,0.8,1833,-6.3,0,0,3,0,1
26,120,6,-2.8,73,0.7,1906,-6.9,0,0,3,0,1
26,296,7,-2.9,73,1.9,1911,-7,0,0,3,0,1
26,578,8,-2.7,68,2.2,1919,-7.7,0,0,3,0,1
26,293,9,-2.8,52,2.9,1895,-11.3,0.16,0,3,0,1
26,180,10,-2.2,36,4.1,1930,-15.2,0.53,0,3,0,1
26,250,11,-2.1,28,4.9,1887,-18.2,0.87,0,3,0,1
26,262,12,-1.3,23,4,2000,-19.8,1.09,0,3,0,1
26,262,13,-2,15,4.7,1970,-25.2,1.18,0,3,0,1
26,271,14,-1.6,20,4.3,2000,-21.6,1.11,0,3,0,1
26,246,15,-1.9,17,5,2000,-23.7,0.93,0,3,0,1
26,282,16,-1.9,17,3.3,2000,-23.7,0.61,0,3,0,1
26,350,17,-3.6,20,3.7,2000,-23.3,0.23,0,3,0,1
26,481,18,-4.7,23,3.4,2000,-22.7,0.01,0,3,0,1
26,317,19,-5.4,27,3,2000,-21.5,0,0,3,0,1
26,252,20,-6.1,32,4.7,2000,-20.1,0,0,3,0,1
26,220,21,-6.6,39,3.2,2000,-18.2,0,0,3,0,1
26,213,22,-7.2,38,3.1,2000,-19.1,0,0,3,0,1
26,156,23,-7.5,37,3.1,2000,-19.7,0,0,3,0,1
27,133,0,-7.9,37,2.2,2000,-20,0,0,3,0,1
27,142,1,-8.2,39,1.8,2000,-19.7,0,0,3,0,1
27,93,2,-8.6,37,1.5,2000,-20.7,0,0,3,0,1
27,81,3,-9.1,37,1,2000,-21.1,0,0,3,0,1
27,55,4,-9.1,33,2.3,2000,-22.4,0,0,3,0,1
27,66,5,-9.4,36,1.9,2000,-21.7,0,0,3,0,1
27,105,6,-9.8,37,1.7,2000,-21.7,0,0,3,0,1
27,262,7,-10.1,38,2.3,2000,-21.7,0,0,3,0,1
27,502,8,-10.2,35,1.8,2000,-22.7,0,0,3,0,1
27,279,9,-9.8,33,2,1997,-23,0.17,0,3,0,1
27,146,10,-8.5,29,2.4,1992,-23.4,0.56,0,3,0,1
27,213,11,-6.8,28,2.1,1986,-22.3,0.88,0,3,0,1
27,230,12,-5.5,21,2.1,1941,-24.4,1.08,0,3,0,1
27,258,13,-4.7,18,3.7,2000,-25.4,1.16,0,3,0,1
27,231,14,-4,18,2.4,2000,-24.8,1.09,0,3,0,1
27,228,15,-3.1,16,2.2,2000,-25.4,0.9,0,3,0,1
27,269,16,-3.2,23,2.7,2000,-21.4,0.57,0,3,0,1
27,314,17,-4.2,26,2.2,2000,-20.8,0.2,0,3,0,1
27,466,18,-5.2,32,2.2,2000,-19.3,0,0,3,0,1
27,315,19,-5.5,31,2.1,2000,-19.9,0,0,3,0,1
27,262,20,-5.9,34,0.9,2000,-19.2,0,0,3,0,1
27,242,21,-6.4,34,1.2,2000,-19.7,0,0,3,0,1
27,243,22,-6.4,36,1.3,2000,-19,0,0,3,0,1
27,216,23,-6.3,39,0.9,2000,-18,0,0,3,0,1
28,164,0,-6.5,41,1.7,2000,-17.6,0,0,3,0,1
28,169,1,-6.6,39,1.4,2000,-18.2,0,0,3,0,1
28,163,2,-6.6,34,1.8,2000,-19.8,0,0,3,0,1
28,86,3,-6,32,2.5,2000,-20,0,0,3,0,1
28,50,4,-5.8,32,1.6,2000,-19.8,0,0,3,0,1
28,61,5,-5.7,28,1.2,2000,-21.3,0,0,3,0,1
28,103,6,-5.5,24,0.5,2000,-22.9,0,0,3,0,1
28,257,7,-5,31,0.5,2000,-19.5,0,0,3,0,1
28,554,8,-4.7,30,0.6,2000,-19.6,0,0,3,0,1
28,326,9,-4.3,38,0.7,1877,-16.5,0.04,0,3,0,1
28,225,10,-3.4,33,1.3,1863,-17.4,0.33,0,3,0,1
28,288,11,-2.1,34,1,1868,-15.8,0.65,0,3,0,1
28,286,12,-0.8,38,1,1686,-13.3,0.75,0,3,0,1
28,301,13,0.8,46,1.4,1598,-9.5,0.8,0,3,0,1
28,311,14,0.8,55,1.8,1132,-7.2,0.59,0,3,0,1
28,303,15,0.4,57,2.4,1179,-7.1,0.36,0,3,0,1
28,390,16,0.3,57,2.3,1204,-7.2,0.19,0,3,0,1
28,407,17,0.2,58,2,1159,-7.1,0.08,0,3,0,1
28,552,18,-0.6,62,1.6,1129,-6.9,0,0,3,0,1
28,402,19,-0.4,62,0.9,1103,-6.8,0,0,3,0,1
28,319,20,-0.3,62,1.3,1040,-6.7,0,0,3,0,1
28,332,21,-0.2,62,0.6,986,-6.6,0,0,3,0,1
28,285,22,0,63,1.3,968,-6.2,0,0,3,0,1
28,260,23,0.1,63,1.1,1003,-6.1,0,0,3,0,1
29,233,0,0.2,63,0.7,925,-6,0,0,3,0,1
29,269,1,0.3,63,0.7,760,-5.9,0,0,3,0,1
29,210,2,0.5,63,1,691,-5.7,0,0,3,0,1
29,135,3,0.6,64,0.4,731,-5.4,0,0,3,0,1
29,85,4,0.6,65,0.4,712,-5.2,0,0,3,0,1
29,67,5,0.7,66,0.7,687,-4.9,0,0,3,0,1
29,128,6,0.8,68,0.6,673,-4.4,0,0,3,0,1
29,289,7,0.9,67,0.6,658,-4.5,0,0,3,0,1
29,636,8,1,68,0.6,624,-4.2,0,0,3,0,1
29,353,9,1.2,67,0.2,591,-4.2,0.06,0,3,0,1
29,252,10,1.9,65,0.3,562,-3.9,0.17,0,3,0,1
29,317,11,3.1,62,1.1,517,-3.4,0.29,0,3,0,1
29,363,12,4.3,62,1.6,472,-2.3,0.52,0,3,0,1
29,370,13,5.2,58,2.5,435,-2.4,0.81,0,3,0,1
29,419,14,5.7,54,3.5,418,-2.9,0.83,0,3,0,1
29,426,15,5.7,53,2.7,408,-3.1,0.65,0,3,0,1
29,504,16,5.4,56,2.2,396,-2.6,0.39,0,3,0,1
29,534,17,4.5,59,1.6,384,-2.8,0.14,0,3,0,1
29,574,18,3.6,62,1.4,389,-3,0.01,0,3,0,1
29,395,19,2.7,68,1.2,348,-2.6,0,0,3,0,1
29,292,20,1.7,73,0.5,332,-2.6,0,0,3,0,1
29,282,21,1,77,1.5,297,-2.5,0,0,3,0,1
29,294,22,0.8,77,1.4,293,-2.7,0,0,3,0,1
29,236,23,0.3,80,0.8,264,-2.7,0,0,3,0,1
30,240,0,-0.4,83,1.2,247,-2.9,0,0,3,0,1
30,234,1,-0.5,83,0.7,244,-3,0,0,3,0,1
30,192,2,-0.9,84,0.6,230,-3.2,0,0,3,0,1
30,127,3,-1.1,83,0.8,237,-3.6,0,0,3,0,1
30,86,4,-1.1,83,0.7,242,-3.6,0,0,3,0,1
30,52,5,-1.2,81,0.8,258,-4,0,0,3,0,1
30,62,6,-1.1,81,1,253,-3.9,0,0,3,0,1
30,88,7,-0.7,79,0.7,259,-3.8,0,0,3,0,1
30,162,8,-0.4,78,0.5,249,-3.7,0,0,3,0,1
30,224,9,0.2,76,1.3,249,-3.5,0.03,0,3,0,1
30,208,10,0.8,73,0.5,248,-3.4,0.15,0,3,0,1
30,237,11,2,69,1,257,-3.1,0.32,0,3,0,1
30,274,12,3.2,64,0.8,258,-2.9,0.47,0,3,0,1
30,333,13,4,62,1,256,-2.6,0.51,0,3,0,1
30,356,14,4.3,60,1.2,272,-2.7,0.4,0,3,0,1
30,337,15,4.3,61,0.7,274,-2.5,0.23,0,3,0,1
30,345,16,4.1,63,0.7,263,-2.3,0.13,0,3,0,1
30,183,17,3.8,64,0.9,250,-2.3,0.01,0,3,0,1
30,45,18,3,84,1.7,137,0.5,0,0.3,3,0,1
30,40,19,2.3,89,0.6,96,0.6,0,0,3,0,1
30,66,20,1.9,90,0.9,88,0.4,0,0,3,0,1
30,64,21,1.8,92,1.1,109,0.6,0,0.2,3,0,1
30,30,22,1.8,92,1.2,94,0.6,0,0,3,0,1
30,42,23,1.4,92,1.9,73,0.2,0,0,3,0,1
31,43,0,0.9,95,1.8,63,0.1,0,0.2,3,1,1
31,43,1,0.5,95,2.1,79,-0.2,0,0,3,1,1
31,65,2,0.4,95,1.7,110,-0.3,0,0,3,1,1
31,65,3,0.3,91,2,172,-1,0,1,3,1,1
31,32,4,-0.2,87,3.5,246,-2.1,0,0,3,1,1
31,22,5,-0.8,85,2.8,329,-3,0,0,3,1,1
31,25,6,-1.3,84,2.4,425,-3.6,0,0,3,1,1
31,39,7,-1.8,86,1.7,367,-3.8,0,0,3,1,1
31,84,8,-2.1,86,1.4,354,-4.1,0,0,3,1,1
31,103,9,-1.9,82,1.6,410,-4.5,0.15,0,3,1,1
31,110,10,-0.5,73,1.7,609,-4.7,0.53,0,3,1,1
31,142,11,0.8,62,2.8,801,-5.6,0.88,0,3,1,1
31,209,12,1.4,47,4.5,1388,-8.7,1.1,0,3,1,1
31,267,13,2.5,36,3.7,1578,-11,1.15,0,3,1,1
31,262,14,3,28,3.8,1956,-13.7,1.1,0,3,1,1
31,300,15,3.1,25,3.9,2000,-15,0.9,0,3,1,1
31,272,16,2.7,26,2.7,2000,-14.9,0.59,0,3,1,1
31,240,17,1.7,30,2.9,2000,-14,0.22,0,3,1,1
31,215,18,0.7,31,2.3,2000,-14.5,0.01,0,3,1,1
31,163,19,0,31,2.2,2000,-15.1,0,0,3,1,1
31,161,20,-1,32,0.9,2000,-15.6,0,0,3,1,1
31,179,21,-1.6,35,1,2000,-15.1,0,0,3,1,1
31,155,22,-2.1,36,1.7,2000,-15.2,0,0,3,1,1
31,227,23,-2.6,40,0.6,2000,-14.3,0,0,3,1,1
32,206,0,-3.2,40,0.5,1358,-14.9,0,0,3,1,1
32,230,1,-3.3,41,0.7,2000,-14.7,0,0,3,1,1
32,178,2,-3.7,42,0.9,2000,-14.7,0,0,3,1,1
32,119,3,-4,44,1,2000,-14.4,0,0,3,1,1
32,62,4,-4.2,53,1.1,1994,-12.3,0,0,3,1,1
32,61,5,-4.4,54,0.8,1786,-12.3,0,0,3,1,1
32,65,6,-4.5,51,1.1,2000,-13.1,0,0,3,1,1
32,81,7,-4.7,56,1.1,2000,-12.1,0,0,3,1,1
32,89,8,-5,55,1,2000,-12.6,0,0,3,1,1
32,121,9,-4.3,39,0.7,1973,-16.2,0.15,0,3,1,1
32,139,10,-1.6,32,0.8,1766,-16.1,0.53,0,3,1,1
32,169,11,0.1,27,2.2,1874,-16.7,0.84,0,3,1,1
32,225,12,1.5,20,2.8,1992,-19,1.03,0,3,1,1
32,248,13,2.4,22,2.3,1921,-17.2,1.1,0,3,1,1
32,298,14,3.7,24,2.1,1906,-15,1.01,0,3,1,1
32,344,15,3,27,2.9,1715,-14.2,0.78,0,3,1,1
32,310,16,3,28,2.5,1864,-13.7,0.51,0,3,1,1
32,271,17,1.8,33,3.3,1913,-12.8,0.18,0,3,1,1
32,218,18,0.8,34,1.9,1887,-13.3,0.01,0,3,1,1
32,125,19,-0.1,39,1.3,1911,-12.4,0,0,3,1,1
32,206,20,-0.3,40,1.2,1936,-12.2,0,0,3,1,1
32,203,21,-0.9,44,1.2,1871,-11.6,0,0,3,1,1
32,168,22,-1.3,48,0.8,1927,-10.9,0,0,3,1,1
32,154,23,-1.6,51,0.7,1882,-10.4,0,0,3,1,1
33,148,0,-1.8,54,1.1,1772,-9.8,0,0,3,0,1
33,108,1,-2.1,56,0.8,1732,-9.7,0,0,3,0,1
33,69,2,-2.3,62,0.9,1560,-8.6,0,0,3,0,1
33,41,3,-2.5,62,0.4,1626,-8.7,0,0,3,0,1
33,31,4,-2.7,67,0.5,1302,-7.9,0,0,3,0,1
33,58,5,-3.1,67,0.6,1384,-8.3,0,0,3,0,1
33,139,6,-3.2,67,0.4,1409,-8.4,0,0,3,0,1
33,344,7,-3.2,69,0.5,1249,-8,0,0,3,0,1
33,655,8,-3.4,71,0.8,1179,-7.9,0,0,3,0,1
33,315,9,-3.1,66,0.2,1168,-8.5,0.12,0,3,0,1
33,208,10,-1.4,50,1.9,1355,-10.5,0.38,0,3,0,1
33,269,11,-0.4,40,2.3,1633,-12.3,0.66,0,3,0,1
33,293,12,0.9,29,1.9,1761,-15.1,0.88,0,3,0,1
33,273,13,1.5,23,3.6,1970,-17.4,0.95,0,3,0,1
33,302,14,1.7,20,4.4,1995,-18.9,0.91,0,3,0,1
33,295,15,1.5,22,3,1998,-17.9,0.76,0,3,0,1
33,320,16,1.3,23,2.9,2000,-17.6,0.51,0,3,0,1
33,373,17,0.3,27,2.6,2000,-16.5,0.18,0,3,0,1
33,675,18,-0.8,24,2.3,2000,-18.9,0.01,0,3,0,1
33,403,19,-1.3,28,2.4,2000,-17.5,0,0,3,0,1
33,364,20,-1.9,26,2.2,2000,-18.9,0,0,3,0,1
33,304,21,-2.6,28,2,2000,-18.6,0,0,3,0,1
33,273,22,-3.4,33,2.4,2000,-17.4,0,0,3,0,1
33,186,23,-3.8,35,2.3,2000,-17,0,0,3,0,1
34,160,0,-4.3,38,1.4,2000,-16.5,0,0,3,0,1
34,130,1,-5,42,1.2,1993,-15.9,0,0,3,0,1
34,110,2,-5.5,43,2,2000,-16.1,0,0,3,0,1
34,67,3,-6.1,45,1.3,1999,-16.1,0,0,3,0,1
34,43,4,-6.1,45,2.3,2000,-16.1,0,0,3,0,1
34,67,5,-6.4,47,2.4,1981,-15.8,0,0,3,0,1
34,137,6,-6.7,48,2.4,1991,-15.9,0,0,3,0,1
34,308,7,-6.9,48,2.4,1974,-16,0,0,3,0,1
34,670,8,-7,49,1.5,1971,-15.9,0,0,3,0,1
34,342,9,-6.8,44,1.7,1858,-17,0.16,0,3,0,1
34,213,10,-5.6,38,2.9,1752,-17.6,0.55,0,3,0,1
34,267,11,-4.5,36,3.2,1736,-17.3,0.77,0,3,0,1
34,297,12,-3.4,32,3.1,1706,-17.7,1.02,0,3,0,1
